CO_COMARCA,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76
101,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
102,0.09326397264791669,0.2731690408553419,0.4325751403646862,0.5656836742960843,0.6718862781169759,0.7546929568373266,0.8181029367367998,0.8661327803702229,0.9019423916639138,0.9285049935739634,0.9480754194439083,0.9624466876811586,0.9728924764627003,0.9804791313056532,0.9859708603135711,0.9899441282460408,0.9927961419519572,0.9948457511624335,0.9963161795019566,0.9973719777487391,0.998124942280007,0.998663087841056,0.999047347089692,0.9993221388724072,0.999517432114282,0.9996565925079993,0.9997557038730661,0.9998264230261932,0.9998765863616205,0.999912271762919,0.9999376505162904,0.9999557363807781,0.999968551234829,0.9999776589451755,0.9999841308876293,0.9999887396203374,0.9999920030500741,0.9999943211287124,0.9999959675408027,0.9999971394847389,0.9999979690662223,0.9999985581807938,0.9999989764645241,0.9999992740813693,0.999999484675761,0.999999634187953,0.9999997403306323,0.9999998158525726,0.9999998692890104,0.9999999072369513,0.9999999342055698,0.9999999533868844,0.9999999669522265,0.9999999765482563,0.9999999833540129,0.9999999881960903,0.999999991622693,0.9999999940560228,0.9999999957799725,0.9999999970097374,0.9999999979073677,0.9999999985420658,0.999999998989279,0.9999999992958939,0.9999999994983756,0.9999999996437327,0.9999999997460224,0.9999999998200945,0.9999999998727992,0.9999999999098241,0.9999999999528192,0.9999999999854904,1.0000000000069411,1.0000000000191995,1.000000000015188,1.0000000000099136
103,0.03175518883430182,0.10902702394080038,0.1976613249558085,0.29016226401906897,0.3805091479922523,0.465511960255536,0.5432497121190748,0.613029946187204,0.6742918873066941,0.7275032885517337,0.7732026727303284,0.8121775021624723,0.8449711222068843,0.8724592100535921,0.8953687439155008,0.9144175481478093,0.9301051223125952,0.9430185839516434,0.9536172328677769,0.9623156734339147,0.9694002811624055,0.9751773313954786,0.9798807551463103,0.9837143400645244,0.986818226275767,0.9893364134177811,0.9913776598089123,0.9930351298003867,0.9943727404506877,0.9954548924126555,0.996329949312129,0.9970389832658649,0.9976101365933311,0.9980714741031808,0.9984440060949344,0.9987454920779486,0.9989880932608536,0.999183868575965,0.9993418302644228,0.9994695766575261,0.9995723084266701,0.9996551661748937,0.9997219879389084,0.9997760048617326,0.9998194282420402,0.9998544396120375,0.9998826668503122,0.9999054791710981,0.999923813504418,0.999938593119661,0.9999505068095953,0.9999601334889122,0.999967869340504,0.9999741044922326,0.9999791299858297,0.9999831903642793,0.9999864529337087,0.9999890823929984,0.9999912015735891,0.9999929136695028,0.9999942893179278,0.9999953979543527,0.9999962913923798,0.9999970131537337,0.9999975930231789,0.9999980603283986,0.9999984369150896,0.9999987411389344,0.9999989855560257,0.9999991825221732,0.9999993412701658,0.9999994695134294,0.9999995725409301,0.9999996555601983,0.9999997224425562,0.9999997763361786
104,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
105,0.11580212856945776,0.3614513850825783,0.5804088056269799,0.7449698509358947,0.8537702636639266,0.9199068150939208,0.9576615649039432,0.9782798472888246,0.9890875567161812,0.9946183173111173,0.9973863570589218,0.9987493280747249,0.9994067034749513,0.9997210593228348,0.9998698386077293,0.9999397749484092,0.9999722251828095,0.9999872492210676,0.9999941692325237,0.9999973480163501,0.9999987948688361,0.9999994545210199,0.9999997535398754,0.99999988889001,0.9999999498885211,0.9999999774392908,0.999999989838709,0.9999999954749458,0.9999999985664093,0.9999999997085395,0.9999999998516865,0.9999999999445056,0.999999999971371,1.0000000001787541,1.0000000005602239,1.000000000486071,1.0000000002109442,1.0000000000987765,1.0000000000511873,1.000000000023184,1.000000000178936,1.0000000004265208,1.0000000004916065,1.0000000003320402,1.0000000001443319,1.0000000000662563,1.0000000000360882,1.0000000000196423,1.0000000000089815,1.000000000084446,1.000000000244931,1.0000000002925418,1.0000000002902405,1.000000000166301,1.0000000000739067,1.000000000033378,1.0000000000170752,1.0000000000125768,1.000000000003594,1.0000000000120004,1.0000000001274028,1.0000000001685845,1.0000000001731362,1.0000000001406921,1.000000000060964,1.0000000000274212,1.0000000000114986,1.0000000000067353,1.000000000004942,1.0000000000029436,1.0000000000706557,1.000000000106077,1.0000000001150608,1.0000000001090303,1.0000000000635623,1.0000000000280282
106,0.041617606021098034,0.1604387549406643,0.3134895968901566,0.4741318819943163,0.6166784858053879,0.7299415962397736,0.8138449168826316,0.873658556461954,0.9150508595165961,0.9433397073051445,0.9624536767367219,0.9752821170735801,0.9837824132747923,0.989399861951651,0.9930936964056768,0.9955178214842159,0.997094321635808,0.9981199940106057,0.9987856318685898,0.9992176439674559,0.9994959726118555,0.9996756200471507,0.9997914213707219,0.9998661464971422,0.9999140526847,0.9999448441981293,0.9999646214483575,0.9999773442549161,0.9999854796382618,0.9999906965870068,0.9999940406028859,0.9999961882067208,0.999997559386987,0.9999984377064438,0.9999990003152406,0.999999361156941,0.9999995911951687,0.9999997384311095,0.9999998326558973,0.9999998930751195,0.9999999316878426,0.9999999565006402,0.9999999723464974,0.9999999824057427,0.9999999887447779,0.9999999928024287,0.9999999954001314,0.9999999970640667,0.9999999981224752,0.9999999988380677,0.9999999993685463,0.9999999996949285,0.9999999998900365,0.9999999999519774,0.9999999999687689,0.9999999999800906,0.9999999999883294,0.9999999999949648,0.9999999999957948,1.0000000000019327,1.000000000064144,1.0000000000983977,1.0000000001130165,1.000000000106042,1.0000000000665679,1.0000000000425793,1.0000000000266926,1.0000000000176976,1.0000000000122193,1.0000000000081426,1.0000000000388642,1.0000000000622642,1.0000000000736637,1.0000000000760447,1.0000000000568976,1.0000000000359301
201,0.10553976903066935,0.29173257844759753,0.4447425815120984,0.5688207920647909,0.6675802324785488,0.7455256912401147,0.8064142726347271,0.8536557330847288,0.8898113782863682,0.9173723399229908,0.9382538704917346,0.9540301995953634,0.9658322640525614,0.9746567349326863,0.9812347201153923,0.9861371201452868,0.9897629052438832,0.9924482080534207,0.9944339968295625,0.9959040812210266,0.9969852532385488,0.9977822120021802,0.9983692251652191,0.9988023341505577,0.9991199597411136,0.9993535281857718,0.999525217670203,0.999651674758845,0.9997442777744658,0.9998122892632316,0.9998622296225342,0.999898979798172,0.999925870825222,0.9999456078534208,0.9999600925432605,0.9999707464015984,0.9999785389013707,0.9999842563172187,0.9999884509817353,0.9999915354976272,0.999993791108349,0.9999954457666447,0.9999966595272837,0.9999975519116967,0.9999982044020751,0.9999986830022788,0.9999990340478684,0.99999929213073,0.9999994808227465,0.9999996192231713,0.9999997207395448,0.9999997953676343,0.9999998499265002,0.9999998899320107,0.9999999192742931,0.9999999408451847,0.9999999566158656,0.9999999681828284,0.9999999766649136,0.9999999829010958,0.9999999874644822,0.9999999908106944,0.9999999932641432,0.9999999950648256,0.9999999963799548,0.999999997345116,0.9999999980527697,0.9999999985733633,0.9999999989540344,0.9999999992330423,0.9999999994392885,0.9999999995909961,0.9999999997016639,0.9999999997823897,0.999999999840062,0.9999999998825598
202,0.05726555638914577,0.169720557650214,0.27503821425776226,0.371809825539275,0.45887372212368344,0.5364399299223799,0.6048046994341852,0.6646554359577869,0.7163499009497295,0.7608240903703282,0.798862728533768,0.831317005245172,0.858739317604745,0.8818963173992144,0.9013931013144548,0.9178080469783877,0.9315236506499177,0.9429976887860563,0.9525822185251918,0.9605983564374565,0.9672590393422126,0.9728051389697395,0.9774197321743813,0.9812664389428901,0.9844538072357761,0.9871016021660063,0.9893003444519288,0.9911301640973428,0.9926442254670692,0.9939004969813047,0.9949426748513647,0.9958092600763583,0.9965257974811981,0.9971199799563956,0.9976126531178696,0.9980221422591736,0.9983606065586756,0.998641189475606,0.9988737778595987,0.9990670534705807,0.9992267762615121,0.9993591637068673,0.9994688911134976,0.9995600615838037,0.9996353975187637,0.9996978351781874,0.9997495821639223,0.9997925752600008,0.9998280995397705,0.9998575404234815,0.9998819395118449,0.999902210400534,0.9999189593016529,0.9999328396902842,0.9999443428105819,0.9999538995204654,0.9999617956799806,0.9999683394120306,0.999973762371257,0.999978267682046,0.9999819901333216,0.9999850749921597,0.9999876314589886,0.9999897553159486,0.9999915101144969,0.9999929643411076,0.999994169480558,0.9999951706795555,0.9999959978973637,0.9999966834270305,0.9999972515347549,0.9999977235026242,0.9999981134535215,0.999998436608034,0.9999987044082651,0.9999989263368895
203,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
204,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
