"","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"504",2.8964807276954e-10,1.93004087553592e-08,1.93260656966499e-07,1.11852297711508e-06,4.71373394463598e-06,1.60886339102605e-05,4.72859015449111e-05,0.000125017256778967,0.000303756834579271,0.000691296223549121,0.00148842550889859,0.00305814359398566,0.00599902475802344,0.0112810597093237,0.0203188652867299,0.034969826682351,0.0569887343207408,0.0874869882869839,0.12590210100957
"505",1.70319048490252e-09,1.01294877542985e-07,9.4941843534531e-07,5.20878144978473e-06,2.08839856932714e-05,6.78565265044886e-05,0.000189931809773912,0.000478532362345648,0.00110915357727695,0.00240941443215774,0.00495170770539966,0.00970192496485531,0.0181164761388054,0.0323184763452184,0.054937317469482,0.0886313509716583,0.134512297561984,0.191409187953836,0.255184088375618
"506",5.46805307146708e-10,3.82411026704262e-08,3.94689719016658e-07,2.34058184594626e-06,1.00836971123764e-05,3.51478057202038e-05,0.000105379587882866,0.000283791746140448,0.00070098444264575,0.00161833452893985,0.00352681018282984,0.00731769040424783,0.014459592049291,0.027307073230767,0.0491982048425119,0.0842353564636898,0.135581878277947,0.203787340514307,0.284556566990235
"601",2.57457571273811e-12,3.41420854510969e-10,5.17048641550163e-09,4.18169132775699e-08,2.38943278734726e-07,1.09305380336925e-06,4.273667541284e-06,1.49317840372233e-05,4.75726523618838e-05,0.000141197094422232,0.000395220290334908,0.00105546934084363,0.00269269054437762,0.00660533209727634,0.0155709827748325,0.0350869265072503,0.0740053816218476,0.142967090283331,0.247074277470364
"602",7.86883725193288e-12,9.57691511086036e-10,1.38567678007853e-08,1.08374309213891e-07,6.0240820315817e-07,2.69044875681533e-06,1.0297103320212e-05,3.52806498903638e-05,0.000110329688646762,0.000321358981206579,0.000881876454155622,0.00230548568295312,0.0057471041155877,0.0137360452770533,0.0313951265032414,0.068006723997603,0.136102753222335,0.245310397521413,0.389226474134287
"603",2.65046086508603e-11,2.85459001514995e-09,3.85312861925926e-08,2.85547689680156e-07,1.51457494931904e-06,6.47847586385031e-06,2.38045534215016e-05,7.84106043997979e-05,0.000235827559684589,0.000659940725499756,0.00173637089287127,0.00434023788397341,0.0103132953576218,0.0234022167387235,0.0505026197909809,0.102529836558289,0.190876038895154,0.318494305802713,0.468848920804357
"604",1.16198061386184e-10,1.05858516968661e-08,1.29869259847657e-07,8.9373832535414e-07,4.44435663076984e-06,1.79134291094545e-05,6.22401809496522e-05,0.000194271088035315,0.000554041609439732,0.00146816293726602,0.00364827494828894,0.00858384703291329,0.0191347979887192,0.0405596392722607,0.08132608817477,0.152445623375859,0.260909305767082,0.400550100835663,0.547370347225749
"605",2.80493681279504e-10,2.28546415527367e-08,2.61685019034523e-07,1.70163888088599e-06,8.03281098350849e-06,3.07910625326349e-05,0.000101869634495461,0.000303065523298229,0.000824482837629266,0.00208420433775017,0.00493848775442655,0.0110721808135429,0.0235119320814429,0.0474717630003591,0.0907405329488448,0.162579801899156,0.267583415260595,0.398753791558375,0.534801816721707
"606",2.21261688594834e-12,3.07270726328737e-10,4.81238079457621e-09,4.01133857826366e-08,2.36055508535044e-07,1.11268691336331e-06,4.48657111210554e-06,1.61790915743559e-05,5.32164235651823e-05,0.000163061413662998,0.000471060494880001,0.00129785489562802,0.00341298280829702,0.00861635899834622,0.0208315930235218,0.0478004710966535,0.10135710194339,0.193309410531322,0.323514088636253
"607",4.50232703933536e-12,5.77470029361521e-10,8.67780108915599e-09,7.02570634211992e-08,4.04171293547213e-07,1.87033632097545e-06,7.4279839101818e-06,2.64447351232071e-05,8.59891027745266e-05,0.00026052847353906,0.000743775419389924,0.00202305406114152,0.0052449811735,0.0130249836410381,0.0308468757933171,0.0688230696308167,0.14036924250101,0.254429506667471,0.401458112500448
"608",4.29095225819639e-11,4.29935067747536e-09,5.60574789023846e-08,4.06419228636304e-07,2.12396319062726e-06,8.99714661652921e-06,3.28700877861865e-05,0.000107929064980259,0.000323786340772032,0.000902641133819426,0.00236021342747267,0.00584663141560757,0.0137267118035268,0.0306536776827132,0.0647117083663158,0.12738350364755,0.227641868489903,0.362083747561045,0.508520349543475
"609",7.70356338982312e-13,1.18607073218877e-10,1.97235816876826e-09,1.72407783726067e-08,1.05827332175595e-07,5.1905737962682e-07,2.17496833690463e-06,8.14558746020315e-06,2.78154490687396e-05,8.84959515336228e-05,0.000265549721593953,0.000760369178849818,0.00207861236968683,0.00545664656380569,0.013720667226096,0.0327493065660506,0.072216685754026,0.143286548354208,0.249950815191315
"610",1.17597017926203e-12,1.73592589920191e-10,2.84588288399245e-09,2.47633938703288e-08,1.52222514256913e-07,7.51229354046155e-07,3.17977153812411e-06,1.20665884836367e-05,4.18295626435147e-05,0.000135207409410584,0.000412164345683243,0.00119813719276829,0.00332024219235846,0.00881060476909012,0.0222669593081074,0.0528393866947144,0.113801830288731,0.215660044290074,0.352422192059215
"611",3.51656720571527e-12,4.55603973006649e-10,6.9694740485856e-09,5.77216232022701e-08,3.41224987929969e-07,1.6300139677094e-06,6.70909793170529e-06,2.48274594537824e-05,8.40202854234162e-05,0.00026493165651709,0.00078634932910923,0.00222008863130873,0.00595821795570224,0.0152491828273833,0.0369217666152578,0.0830353933333691,0.167197769563316,0.292852892001766,0.441356657735166
"612",1.16994100904251e-11,1.32381620700377e-09,1.86543538818003e-08,1.44541005185948e-07,8.04665376492469e-07,3.63054771262853e-06,1.41367288938457e-05,4.9517044707697e-05,0.000158570363744412,0.000472386700135163,0.00132164025599666,0.00350821150717823,0.00883373633269185,0.0211678422448149,0.0479071307028622,0.100721821871289,0.190595518060439,0.317252772209272,0.46102099222513
"801",0.00140388033479161,0.0121191249982602,0.0331004535398439,0.069099827194786,0.117000528279886,0.166913655518888,0.209942517573224,0.242673160480715,0.26551457662472,0.280731368799219,0.290566547138455,0.296823173042841,0.300741454897355,0.303192553869671,0.30472536556342,0.305689157589832,0.306295800948799,0.30668265906902,0.306932408553165
"803",0.013502557047637,0.127913398580069,0.33686242004388,0.588458443228678,0.772108718102718,0.862493720174875,0.897958711098549,0.910724519745036,0.915292258995319,0.917027408605071,0.917748469466458,0.918081275248587,0.918249607596553,0.918342279768061,0.918396718727961,0.918430542547361,0.918452456328342,0.918467317496599,0.918477771518788
"806",0.00950770743027828,0.0853964443363848,0.228221627962226,0.429086395842679,0.615188104344743,0.734995469813637,0.795771757600074,0.823194142622888,0.835012892581932,0.840166704452671,0.842499489963449,0.843617293674164,0.844184707563057,0.844492831813695,0.844670421896949,0.844778727123883,0.844847744612521,0.844893874099479,0.844925905635882
"807",0.0111252807358802,0.0873280922671164,0.210607902894993,0.377999134924451,0.542817551878771,0.663387762848239,0.735068628074786,0.773078116239353,0.792078507385078,0.801474321552424,0.806160764680257,0.808556075913398,0.809811088227764,0.810494088654403,0.810879219715863,0.811104713278808,0.811240703614635,0.811325879633646,0.811381016196545
"811",0.0329521576028872,0.258361318349063,0.550986925715636,0.790528977688331,0.904427647600673,0.941114610864954,0.951252115554715,0.954229019481815,0.955271194749622,0.955714474736884,0.955930524784561,0.956045327462108,0.956109374986577,0.956146702667453,0.956169223467753,0.956183305208885,0.956192365821956,0.956198417690071,0.956202591297086
"813",0.0356155441497998,0.271682501580188,0.564150748130557,0.797217892852303,0.908252645240502,0.944834996430357,0.955165212312966,0.958206465337926,0.959254809647057,0.959692342488402,0.959902421054041,0.960012670371876,0.960073396035442,0.960108266091633,0.960128932851415,0.960141583964323,0.960149526807107,0.960154690953303,0.960158154167635
"814",0.00208049504107206,0.0182423169876794,0.0499453359303043,0.10390840109493,0.175099386365085,0.248806726622267,0.312204458491291,0.360547146695571,0.394497494262497,0.417315467129777,0.4322122675085,0.441785695414228,0.447837965053125,0.451654188619966,0.454054596781603,0.455568490722048,0.456521049872647,0.457125963974809,0.457513291338418
"817",0.019548023408761,0.191882174102868,0.483292348540153,0.761168285459359,0.902226801701764,0.947284990857482,0.958931264543724,0.961995846238506,0.962947986704066,0.963318715427226,0.963491057771786,0.963580905573317,0.963630866832116,0.963660172553775,0.963678102009603,0.963689548079746,0.963697111962971,0.963702322281595,0.963706034606263
"821",0.0188050680649623,0.17166336241131,0.422171332711279,0.684811115205146,0.849314626842388,0.917952217670635,0.940750507642404,0.947928847438595,0.950348116313441,0.951289298179073,0.951709175257325,0.951916659115687,0.952025461975983,0.95208523358227,0.952119120360887,0.952138894734734,0.952150667379126,0.952157885843229,0.952162431700918
"824",0.00486858130887655,0.0435147304173218,0.117753142429075,0.234841755320224,0.372563224306947,0.496668622161319,0.588496148286368,0.648567457527207,0.684878413251955,0.706024711079718,0.718080216208015,0.724899538957195,0.728724296099599,0.730880720878141,0.73210242975998,0.732801216123477,0.733202668585692,0.733437050096019,0.733575983850264
"834",0.00834306255229052,0.0851294147016357,0.239599315563003,0.455122270366464,0.652989573915359,0.781204841438141,0.847027367095239,0.876894286971823,0.889684949356774,0.895143425591606,0.897517375317208,0.898588222455647,0.899089748258419,0.899336702506612,0.899463913788143,0.89953238120922,0.899570451445943,0.899592452596541,0.899605589591295
"840",0.979020694140308,0.896689916374822,0.86492117184552,0.876426381095819,0.900584882743684,0.917310779181644,0.925673960204928,0.929498353916601,0.931262214163208,0.93212235998942,0.932565787822039,0.932805957705446,0.932940348906942,0.933018254787309,0.933064722745656,0.933093285584485,0.933111255325905,0.933122939364765,0.933130761282874
"841",0.0202123571500548,0.160314094326169,0.368233625703627,0.596930658802777,0.763889071173274,0.850711599334195,0.88746746390192,0.901842772193071,0.907468726161244,0.909813348557773,0.910872046850062,0.911390060842732,0.911658920439449,0.911806041199502,0.911889621227734,0.911938686521205,0.911968136139444,0.911986358729487,0.911997942686443
"901",6.41799044870535e-09,2.68643523440906e-07,2.10944052525618e-06,1.02481475487424e-05,3.72825666149651e-05,0.000111229039850598,0.000288091698484169,0.000676462633061427,0.00147476566003949,0.00304856123617986,0.00603890182214958,0.0115226965602796,0.0210295895260522,0.0364268567742767,0.0591520308585156,0.0893070363578115,0.124896762343176,0.1630315086624,0.20076433170996
"902",1.4442640227541e-08,5.44667993590639e-07,3.96558007493265e-06,1.79454189127226e-05,6.05253303163303e-05,0.000166124045228088,0.000393497933116658,0.000842693783836833,0.00167808241342955,0.00318358769888543,0.00583421742614653,0.01040922449778,0.0180016165057236,0.0299760048640663,0.0474677525707091,0.0707636300539374,0.0986470149361726,0.129135999079349,0.160005003931288
"903",2.25066228618634e-08,8.22943607778571e-07,5.76034275134187e-06,2.48840343842274e-05,7.92346684280852e-05,0.000202579826764648,0.000441179507257118,0.000858339903957845,0.00153772878264512,0.00260423187055634,0.00424240945303746,0.00673555084327318,0.0104611213823095,0.0159107630124892,0.0235498725512101,0.0336472312403242,0.0459933509313381,0.0600849000931328,0.07519255854649
"904",1.51105624905125e-08,6.30051668925604e-07,4.73263203603025e-06,2.15505962092172e-05,7.19510566362952e-05,0.000192708972128528,0.000439314673177378,0.000893043946019086,0.00166564342743167,0.00292182320219928,0.00489794868440584,0.0079453638338372,0.0125314866707834,0.0193064984169011,0.0290320013236884,0.0424955133157546,0.0601580858782237,0.0822050559393553,0.108339902285651
"905",9.44723821211067e-09,3.89029567066942e-07,2.91237327610388e-06,1.32701535923835e-05,4.44645639585491e-05,0.000119819837408976,0.000275447411933357,0.000565984045355371,0.00107001243594127,0.00190933314307084,0.00326957133780922,0.0054409261705654,0.00882721075022286,0.0139870522693398,0.0215459079290085,0.0320759310996444,0.0457996811943841,0.0626822524260198,0.082360456825064
"906",2.76498560300288e-09,1.19622952195279e-07,9.29896180231666e-07,4.40088288995876e-06,1.53994293739706e-05,4.36690517337446e-05,0.000106463356341623,0.000233696770288694,0.000474905369953315,0.000915737118704679,0.00170038348329056,0.00306987873743973,0.00537952887580923,0.00912182131441091,0.0148352703831103,0.0229682668146636,0.033629659253443,0.0466907799833816,0.0617869872761563
"907",3.04976362247032e-09,1.28002976399833e-07,9.89077514358008e-07,4.69715047008529e-06,1.66071811762933e-05,4.78923917278808e-05,0.000119459502258903,0.000269709706272431,0.000565892488237699,0.0011290143188412,0.00216869689889554,0.0040385202501386,0.00725342567114632,0.0124875323852968,0.0203769056399169,0.0312550674309824,0.0448225338301663,0.0604082659762962,0.0771257745573423
