x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
2.3407955391597275e-306,2.7560997499112647e-305,8.347300567047834e-305,1.7132740081391105e-304,2.8550792125801106e-304,4.233362955182601e-304,5.8363335057469486e-304,7.65197099639136e-304,9.640680394191587e-304,1.1772058502870333e-303,1.4014860776781106e-303,1.6352575162357647e-303,1.875732225279696e-303,2.1226048501573264e-303,2.3752904816628804e-303,2.634090685284873e-303,2.897228198282086e-303,3.165016961452315e-303,3.437016201175289e-303
1.8013168373311328e-306,2.1654770445031352e-305,6.678956364157848e-305,1.3975329759488562e-304,2.377793080072598e-304,3.6031930822911164e-304,5.0799362967005386e-304,6.815698408974271e-304,8.794230701414944e-304,1.10086692001057e-303,1.3450309487852883e-303,1.612421930306022e-303,1.901951498760812e-303,2.2151813028974834e-303,2.5533131841503754e-303,2.918806829623209e-303,3.3112316616327585e-303,3.733202775624176e-303,4.186445115587672e-303
1.3406978394433968e-306,1.5785646025807692e-305,4.780942055042933e-305,9.812829538760862e-305,1.6352553940358012e-304,2.4246716437397054e-304,3.342777953274305e-304,4.382689906367467e-304,5.521729326217261e-304,6.7424826887122436e-304,8.027054584303869e-304,9.36598768356259e-304,1.0743313970555179e-303,1.2157284517123976e-303,1.3604549237815826e-303,1.5086835358234764e-303,1.659396355140663e-303,1.8127731922899702e-303,1.9685615928256777e-303
1.0080950805071454e-306,1.1869514243025383e-305,3.5948772526310134e-305,7.378444935320639e-305,1.2295782610051521e-304,1.8231546913241296e-304,2.513495517284067e-304,3.295424221118758e-304,4.151888669377765e-304,5.069795316683999e-304,6.035688279240513e-304,7.042456419102867e-304,8.078093094778719e-304,9.141283255386361e-304,1.0229507910764444e-303,1.1344065793243523e-303,1.2477302881805191e-303,1.3630571204714195e-303,1.480197251109355e-303
1.2546551188135977e-306,1.521374733480994e-305,4.72554591968409e-305,9.957662132751355e-305,1.7063167706007198e-304,2.6037808103693616e-304,3.695660074653796e-304,4.9906737858473156e-304,6.479957644581177e-304,8.161541800011654e-304,1.0031654927720974e-303,1.2096489149788609e-303,1.4349314478548392e-303,1.6803457877703593e-303,1.9469292878898994e-303,2.236707805889225e-303,2.5494132659346584e-303,2.8871955872568403e-303,3.2515088463866075e-303
5.2882125591715144e-306,6.778100370964148e-305,2.2151294629449256e-304,4.934052737684234e-304,8.990300640147995e-304,1.465811313705327e-303,2.2317847713877614e-303,3.2465704539168454e-303,4.5600101909281746e-303,6.242484179050686e-303,8.380198178965916e-303,1.1091648606624615e-302,1.4502600324321552e-302,1.8797073222773882e-302,2.419853724075789e-302,3.100857678211961e-302,3.9543257208389707e-302,5.026139741975204e-302,6.371768239164232e-302
5.120967700478681e-306,6.579577375066417e-305,2.154056421068409e-304,4.805675114869114e-304,8.76911379994697e-304,1.4315734518678047e-303,2.1820482040603925e-303,3.1772191323542124e-303,4.4662356797949695e-303,6.118420873621249e-303,8.218640530330251e-303,1.088347830849862e-302,1.423665620851888e-302,1.8459163542614226e-302,2.377079602970156e-302,3.046818539781076e-302,3.886222421674371e-302,4.940422193650615e-302,6.263979940179948e-302
4.991006272361883e-306,5.876511172778472e-305,1.7797978845423132e-304,3.653015044605911e-304,6.087553577273382e-304,9.026307812465067e-304,1.244413561435415e-303,1.631540841564911e-303,2.0555702329524634e-303,2.5100192154128895e-303,2.988225877613485e-303,3.486669546281422e-303,3.9994058195287223e-303,4.525783625119128e-303,5.064555829133434e-303,5.6163654246137704e-303,6.177422960776979e-303,6.748397817098871e-303,7.328350183217248e-303
4.958515049785273e-306,5.838255353797439e-305,1.7682114817104292e-304,3.6292340837308943e-304,6.047923881890808e-304,8.967546961411077e-304,1.2363124860619279e-303,1.62091958530249e-303,2.0421885647444796e-303,2.4936791051126585e-303,2.968772663812418e-303,3.46397148699293e-303,3.973369870550641e-303,4.4963209806997787e-303,5.031585802305921e-303,5.5798031425558916e-303,6.13720821981784e-303,6.704466055937791e-303,7.280642958676017e-303
4.9075240062587996e-306,5.778217473529825e-305,1.7500280240174218e-304,3.5919127423064474e-304,5.985729868802218e-304,8.875328913700431e-304,1.223598828211511e-303,1.6042508084010946e-303,2.0211876552083332e-303,2.4680352785812907e-303,2.9382431979137063e-303,3.42834962861511e-303,3.9325095980735395e-303,4.4500829242385475e-303,4.9798433334263214e-303,5.522423063630143e-303,6.07409604846701e-303,6.63552047101012e-303,7.205772240672927e-303
4.9050419462868975e-306,5.775295046195449e-305,1.7491429189211283e-304,3.5900960740988383e-304,5.982702488703612e-304,8.870840071953334e-304,1.2229799732310165e-303,1.6034394324992457e-303,2.0201654067245163e-303,2.4667870296544586e-303,2.936757133694773e-303,3.426615685108765e-303,3.930520667474307e-303,4.4478322225234156e-303,4.9773246967801206e-303,5.519630008473066e-303,6.071023975737825e-303,6.632164448760845e-303,7.20212780432938e-303
3.5123080476657816e-306,4.135462140900138e-305,1.2524926020856817e-304,2.5707269114173545e-304,4.283978471126156e-304,6.352060454419496e-304,8.757279650513601e-304,1.14816005334572e-303,1.4465611697828118e-303,1.76636938705318e-303,2.1028965353750556e-303,2.4536650203727657e-303,2.8144916033464688e-303,3.1849181069006154e-303,3.564066888679759e-303,3.952390440528877e-303,4.347222021964066e-303,4.7490326936876203e-303,5.157161085362916e-303
4.271957914562044e-306,5.725668395230229e-305,1.9361135245832456e-304,4.453953222143266e-304,8.3734216679724e-304,1.4066427198417506e-303,2.2035760930657522e-303,3.2951655029289027e-303,4.754857473054479e-303,6.685959848438553e-303,9.219022670923362e-303,1.2534543789596718e-302,1.6836589697331497e-302,2.242101740462654e-302,2.9660946527367863e-302,3.9068429519977637e-302,5.121824423978514e-302,6.69409389398004e-302,8.728109678405194e-302
3.7603401159695725e-306,4.768533519529903e-305,1.5499309617040851e-304,3.443384428745235e-304,6.2757582973401775e-304,1.0265547682024518e-303,1.572559925426923e-303,2.3076854613780434e-303,3.2775764598894524e-303,4.5473784376658455e-303,6.200017463189784e-303,8.350989545519357e-303,1.1131050998308574e-302,1.4730197030510618e-302,1.938792257098508e-302,2.5432777528059876e-302,3.323331548766541e-302,4.3322053837645875e-302,5.636855268563024e-302
4.4461316151001754e-306,5.638194148664175e-305,1.8325994025884315e-304,4.0713711790510094e-304,7.420298833084915e-304,1.2137725494971375e-303,1.8593553203836794e-303,2.728549272435805e-303,3.875324005223711e-303,5.376705939887526e-303,7.33074477497193e-303,9.874000087923189e-303,1.316107485668528e-302,1.7416614639689668e-302,2.2923792219721802e-302,3.0071076748375543e-302,3.929423671991676e-302,5.122290730581029e-302,6.664875954402858e-302
6.421291406347908e-306,1.0365450297674207e-304,4.446448841299043e-304,1.3994530952444079e-303,3.8902340993288665e-303,1.0336413105930146e-302,2.703618226102085e-302,7.059544076702004e-302,1.83860384012666e-301,4.7961610230441914e-301,1.2535922529862909e-300,3.291402035904359e-300,8.633026486744501e-300,2.2673513359782394e-299,5.961117046737113e-299,1.5726684735130695e-298,4.140582121871292e-298,1.0906526973785019e-297,2.8738464431974755e-297
1.0757385117547755e-305,1.9310930792132467e-304,9.022295809773224e-304,3.044254504440512e-303,8.916525788367061e-303,2.457027660733142e-302,6.586810280273751e-302,1.7490305971231774e-301,4.6087205535771274e-301,1.2123350034207694e-300,3.1882196417247076e-300,8.409149479575494e-300,2.2131175931372417e-299,5.827144368863503e-299,1.5348940901266293e-298,4.055003323045367e-298,1.0687055121681081e-297,2.8171332992312932e-297,7.427130414726767e-297
4.612300513691622e-306,5.43061539533875e-305,1.644751027983996e-304,3.3758328976785163e-304,5.625644401022997e-304,8.341412911202349e-304,1.1499904018227644e-303,1.5077433789915047e-303,1.8995984224418164e-303,2.319564890297394e-303,2.7614863613106537e-303,3.222109302574867e-303,3.6959403593664877e-303,4.1823778612716034e-303,4.6802693039449496e-303,5.190208891636449e-303,5.7086947081312355e-303,6.236345341972702e-303,6.772292293387487e-303
6.55952415459225e-306,1.1307566905843234e-304,4.9967593060642376e-304,1.5906616667809382e-303,4.4148808728949967e-303,1.1625858342851824e-302,3.0063943932523945e-302,7.765172934374747e-302,2.0042251940763144e-301,5.192016915459135e-301,1.3501458486410163e-300,3.531965318666269e-300,9.240298961101879e-300,2.422523735710685e-299,6.361238751500208e-299,1.6767996667724532e-298,4.412158979062488e-298,1.1617185702953739e-297,3.060251042209487e-297
6.287093376167515e-306,9.328682593491164e-305,3.6294394133186333e-304,1.0137622284756833e-303,2.4645701392848682e-303,5.7174889924130604e-303,1.31935177170167e-302,3.093491150176049e-302,7.389050082059013e-302,1.8035412554161671e-301,4.4874751725660555e-301,1.1369939371494358e-300,2.9081285061790047e-300,7.504432923422841e-300,1.9489873365511512e-299,5.098366773951897e-299,1.334499889449585e-298,3.5010196863477246e-298,9.199533325484254e-298
2.5443812243308157e-306,2.995805630497043e-305,9.073289179398593e-305,1.8622823503875793e-304,3.103393620219266e-304,4.601550643252992e-304,6.3439361287769474e-304,8.317484806610223e-304,1.0479157950531815e-303,1.2795908111299178e-303,1.5233773315738764e-303,1.7774805409743873e-303,2.038870023473752e-303,2.3072138668516208e-303,2.5818762906751364e-303,2.86318508844615e-303,3.149208423797998e-303,3.440287541857863e-303,3.7359433336626406e-303
7.603890273924297e-46,1.834392151067119e-38,1.5154251566713617e-35,1.0661635366529744e-33,2.3754505677118155e-32,2.7280096000434662e-31,2.0189046673626285e-30,1.0946525241649285e-29,4.652509091902454e-29,1.639654675517194e-28,4.967922622161653e-28,1.3322367797153791e-27,3.2085504768668352e-27,7.066711508176003e-27,1.4403174630179224e-26,2.747027946149297e-26,4.923611150912722e-26,8.364095720254884e-26,1.354722725549307e-25
3.6446898015678345e-306,4.944700251480948e-305,1.8104423130347496e-304,4.9102715733523404e-304,1.2132051198391959e-303,3.005955669336652e-303,7.690223003981513e-303,2.0353736437121974e-302,5.490703066088511e-302,1.5001300081565725e-301,4.125848613271337e-301,1.1414761463067208e-300,3.153335086439837e-300,8.714314017382777e-300,2.408077156264433e-299,6.67128324577024e-299,1.8424793992952919e-298,5.086925753762193e-298,1.4040244959088884e-297
3.0141360697771724e-306,4.089236723469233e-305,1.4972246679597955e-304,4.060764418216382e-304,1.00331317912779e-303,2.4859068673557055e-303,6.359767168926082e-303,1.6832414962578384e-302,4.540777696037203e-302,1.240598298652136e-301,3.412051450400998e-301,9.439937587811456e-301,2.6077887396737162e-300,7.206684144109985e-300,1.9914650109265208e-299,5.517110250130559e-299,1.523719141433759e-298,4.2068563398995974e-298,1.1611196305785062e-297
1.6714081725171967e-43,9.962778815421988e-37,4.643789646559717e-34,2.2729152025539027e-32,3.8758175785786094e-31,3.588854016165757e-30,2.2122931370091813e-29,1.0209538826290669e-28,3.754329048488197e-28,1.1587198506130082e-27,3.1040691424698916e-27,7.413658295002436e-27,1.6002082769604714e-26,3.172925171441521e-26,5.841376279059454e-26,1.0085035652551901e-25,1.6399511200676362e-25,2.532478670762569e-25,3.737430803516516e-25
6.597876911093533e-306,1.203083301919104e-304,5.6257891944742284e-304,1.9085831969152733e-303,5.683181749275822e-303,1.6119558398251402e-302,4.4932724971707363e-302,1.2490027539226444e-301,3.45700915901361e-301,9.56514130448246e-301,2.6461436870196848e-300,7.339181976149945e-300,2.0292548437425293e-299,5.608800231919401e-299,1.5496744355452775e-298,4.291985342244597e-298,1.1849883012458714e-297,3.2706148788470706e-297,9.024395930005559e-297
3.316808319601554e-306,4.499867979160493e-305,1.6475723457862512e-304,4.46853655391801e-304,1.1040634605268338e-303,2.7355356190039504e-303,6.998399597196117e-303,1.8522685338154973e-302,4.996751603450601e-302,1.3651761775164772e-301,3.754681399780079e-301,1.0387873275438154e-300,2.8696565739822346e-300,7.930361925462676e-300,2.1914431079167576e-299,6.071125109870992e-299,1.676727330169022e-298,4.629298672829682e-298,1.277716453935733e-297
4.5703660815412234e-306,5.381240951467467e-305,1.6297971670673983e-304,3.3451402671401224e-304,5.574496778976978e-304,8.265573877573708e-304,1.1395348397153763e-303,1.4940351736742577e-303,1.8823275223947727e-303,2.298475710131905e-303,2.7363792890136793e-303,3.192814306828405e-303,3.6623373537141686e-303,4.14435222956565e-303,4.63771690845613e-303,5.143020192208335e-303,5.6567920035709315e-303,6.1796453069613e-303,6.710719498892265e-303
5.03518938038814e-306,6.908807539068217e-305,2.383566494330359e-304,5.599929123718945e-304,1.0769480100779983e-303,1.853488913830659e-303,2.9790781209432665e-303,4.5782088823569255e-303,6.80045920917646e-303,9.861225948600146e-303,1.404735847125901e-302,1.9766907722149597e-302,2.751963528030772e-302,3.8037699038428005e-302,5.22949120360058e-302,7.16710936604444e-302,9.78496984795133e-302,1.3329291663508452e-301,1.812712726250378e-301
4.7587408546210046e-306,6.120410060698717e-305,2.019051954652767e-304,4.5649693953938495e-304,8.493022622007907e-304,1.4219930189406272e-303,2.234911660617594e-303,3.372527455043601e-303,4.9358553595643846e-303,7.071512305168033e-303,9.975567713620138e-303,1.392793188544577e-302,1.927164923904491e-302,2.6509664274587383e-302,3.631069392013784e-302,4.96220236447591e-302,6.759904731760766e-302,9.193151453918709e-302,1.2486367099772942e-301
5.148193996791627e-306,6.061587161151831e-305,1.8358511860509243e-304,3.7680638124964546e-304,6.279276176272016e-304,9.310584110192962e-304,1.2836053647105843e-303,1.6829249068625128e-303,2.1203087625577177e-303,2.5890702498566872e-303,3.0823376458925994e-303,3.596479396622303e-303,4.1253638860060197e-303,4.668319536811578e-303,5.2240599376410215e-303,5.793248332084678e-303,6.371975923657767e-303,6.960933173403772e-303,7.559150672389761e-303
5.001890959521472e-306,6.433135294905925e-305,2.1222163650653643e-304,4.798218656336397e-304,8.926977612319674e-304,1.4946504218726213e-303,2.3491055243567275e-303,3.544848333512376e-303,5.1880552134997325e-303,7.432834556438949e-303,1.0485274043531565e-302,1.4639586123920246e-302,2.0256343232105803e-302,2.786418805433532e-302,3.816600592501764e-302,5.215748431034257e-302,7.105305247329651e-302,9.662879856593888e-302,1.3124363906677728e-301
4.248913118717936e-306,5.002755767424639e-305,1.5151667154126049e-304,3.109862560552322e-304,5.182419104261093e-304,7.684221494640556e-304,1.0593865881461401e-303,1.3889534308616898e-303,1.7499355546000237e-303,2.136814299685305e-303,2.543918288260517e-303,2.968250322157734e-303,3.404749849298588e-303,3.8528626028248705e-303,4.31152688027e-303,4.7812900705617444e-303,5.2589261614960315e-303,5.74500500513894e-303,6.238726527846171e-303
5.094086710924104e-306,5.997880154472635e-305,1.8165564731873862e-304,3.7284616323927335e-304,6.213281267897856e-304,9.212730292648838e-304,1.2701147304313076e-303,1.6652374422708643e-303,2.0980244134413806e-303,2.5618592387278472e-303,3.0499424167597244e-303,3.558680560962458e-303,4.0820064983033045e-303,4.6192557097963886e-303,5.1691553041693245e-303,5.7323615543523244e-303,6.305006745134731e-303,6.88777408084571e-303,7.479704340996349e-303
5.682882679794894e-306,7.573875613102087e-305,2.61711479326539e-304,6.290206686083817e-304,1.264063927199481e-303,2.3198225535038965e-303,4.0477176751439704e-303,6.860197810242673e-303,1.1387064132444873e-302,1.866614872272531e-302,3.0352791044578813e-302,4.916606549716397e-302,7.926999741644609e-302,1.2752798447482074e-301,2.048672410330374e-301,3.292117387184539e-301,5.279843138472896e-301,8.463723473962077e-301,1.3563036947480807e-300
6.581360790941077e-306,1.0084077918397502e-304,3.812685688213169e-304,9.845091170001111e-304,2.0944096842056825e-303,4.01294278327253e-303,7.226116502816089e-303,1.2528245603907562e-302,2.1131363746409237e-302,3.502704626512885e-302,5.73864968014596e-302,9.341365297199434e-302,1.510740874167396e-301,2.4349521845025108e-301,3.915752926331542e-301,6.295925201749757e-301,1.0099862394078752e-300,1.619165421822936e-300,2.594667884794265e-300
6.362644897412415e-306,8.479830349951825e-305,2.9301629161757714e-304,7.04261441419114e-304,1.4152658693790183e-303,2.5973098451306657e-303,4.5318884205525037e-303,7.680785448513911e-303,1.2749136236158099e-302,2.089891391692006e-302,3.3983462609329276e-302,5.504710080917341e-302,8.875193682475412e-302,1.42782338720618e-301,2.2937258769045374e-301,3.6859064449326982e-301,5.911395483067583e-301,9.476118021260675e-301,1.518538964989148e-300
5.526973077876255e-306,7.834379592949669e-305,2.8280748984019306e-304,7.048562418930787e-304,1.4583023168315566e-303,2.7342462661202112e-303,4.840593725160739e-303,8.278703727989648e-303,1.3810123403093576e-302,2.268531371069392e-302,3.6893040915949674e-302,5.969507201162389e-302,9.607871531221954e-302,1.5426191592115843e-301,2.473214977367063e-301,3.967023395517471e-301,6.351998881713596e-301,1.0168525217346114e-300,1.627662598802071e-300
4.384798986144316e-306,5.698432575370709e-305,1.908138082386897e-304,4.415074589743615e-304,8.498852021613612e-304,1.4912474715602654e-303,2.4902308503146776e-303,4.0505412637058676e-303,6.479543906078668e-303,1.0284415439001754e-302,1.6272407473669815e-302,2.57692322684834e-302,4.079973437188069e-302,6.470206635874556e-302,1.027850013128819e-301,1.637524031277975e-301,2.6090784022958814e-301,4.161717942938639e-301,6.644239629309712e-301
2.3971411225200606e-306,3.174757313207659e-305,1.0700399579277037e-304,2.466116874602544e-304,4.667437779690054e-304,7.929901148576218e-304,1.261462109633881e-303,1.9222953388761898e-303,2.8351852837676757e-303,4.0859026720273236e-303,5.7880517034886423e-303,8.102498876327721e-303,1.1224295486916781e-302,1.5437931352918735e-302,2.1118579763488124e-302,2.879446030688755e-302,3.910219851163191e-302,5.296907551777747e-302,7.161571692408221e-302
2.1810205613169398e-306,2.949719106700149e-305,1.009721474120104e-304,2.3597657625163958e-304,4.5228379218735866e-304,7.769274049581095e-304,1.2475771423889656e-303,1.9164127793200257e-303,2.845756134106769e-303,4.124824708414363e-303,5.871612477063994e-303,8.252894877564536e-303,1.147088486290431e-302,1.5820249385672792e-302,2.1689619231457042e-302,2.9626137043388593e-302,4.028939978097271e-302,5.464002359999445e-302,7.39426071727079e-302
1.3557313623468803e-306,1.727519662677388e-305,5.640740487731603e-305,1.2602800007522778e-304,2.3138366083065487e-304,3.820503628320185e-304,5.9213955136396154e-304,8.814426054729127e-304,1.2732960101406036e-303,1.8017767531726577e-303,2.5123668817737436e-303,3.470044364302321e-303,4.7538136482028505e-303,6.4794542908869e-303,8.799869736487004e-303,1.1930587277840725e-302,1.6131623015303612e-302,2.1781917326433057e-302,2.9380578434762616e-302
3.21177151449653e-306,3.7816043818391704e-305,1.1453209704000362e-304,2.3507583485244373e-304,3.917412662999044e-304,5.808535740315492e-304,8.007948318967067e-304,1.0499158113051413e-303,1.3227837353767642e-303,1.6152270257691074e-303,1.92295866381642e-303,2.2437130546641875e-303,2.5736649054530803e-303,2.9123952435054137e-303,3.259101523406918e-303,3.614197518778387e-303,3.9752446732613004e-303,4.3426737404583204e-303,4.715879941295725e-303
2.156154903203364e-306,2.7454088129012897e-305,8.881173182493169e-305,1.950206323316035e-304,3.4874918809268342e-304,5.556407049059988e-304,8.23374351383819e-304,1.161149492605226e-303,1.5751499314582223e-303,2.074644352462205e-303,2.6695113747689037e-303,3.373874902272874e-303,4.1985050489542925e-303,5.162541579093098e-303,6.286373803191804e-303,7.59757877243819e-303,9.116504767191534e-303,1.0878151572844569e-302,1.2919035831919296e-302
2.6266785068331634e-306,3.2088107317716187e-305,1.0054000319927535e-304,2.1420609572688876e-304,3.721254549084888e-304,5.771774942992448e-304,8.346562238150464e-304,1.151133016420263e-303,1.5300788994119976e-303,1.9778026007272544e-303,2.5013117709419122e-303,3.11159032145527e-303,3.816946211358446e-303,4.6330346994016865e-303,5.5765399256535156e-303,6.67010269578008e-303,7.930256097644815e-303,9.385639510837686e-303,1.1066005750263279e-302
2.2872063149906647e-306,2.7941037131970304e-305,8.754620317192163e-305,1.8652207858000533e-304,3.2403192405203067e-304,5.025830174484979e-304,7.267851703164701e-304,1.0023604707238785e-303,1.3323313500542229e-303,1.7221911956175627e-303,2.178041988531369e-303,2.7094480783916783e-303,3.323643702829182e-303,4.034260833393946e-303,4.8558273502302664e-303,5.808057959024928e-303,6.905349009719162e-303,8.172638525632204e-303,9.635834064906919e-303
3.597192437753148e-306,4.2354067291298074e-305,1.2827624614414527e-304,2.632855455666731e-304,4.3875123567460755e-304,6.505575114908862e-304,8.96892291524728e-304,1.1759084354717415e-303,1.4815212191163798e-303,1.809058463880783e-303,2.1537186977251918e-303,2.5129644485284136e-303,2.8825113783530667e-303,3.261890236711993e-303,3.650202170656875e-303,4.047910607717636e-303,4.45228435843938e-303,4.863805867975838e-303,5.28179778219373e-303
4.068460106156658e-306,4.790286760853735e-305,1.450816988626173e-304,2.977785473536591e-304,4.962319725057685e-304,7.35786958318645e-304,1.0143940227637567e-303,1.3299640319487885e-303,1.6756151028062383e-303,2.0460629553088928e-303,2.4358770772496304e-303,2.842187562646438e-303,3.260148783059591e-303,3.689230011562516e-303,4.128414636610285e-303,4.5782267993074474e-303,5.035577497458018e-303,5.5010123812865266e-303,5.97376535659128e-303
3.735364329383899e-306,4.398093093486507e-305,1.3320346977416568e-304,2.733986163849538e-304,4.556041255984937e-304,6.755461001006833e-304,9.313428544716496e-304,1.2210762978325235e-303,1.538427985401106e-303,1.8785462753755574e-303,2.2364452661962045e-303,2.6094900188064574e-303,2.9932316294061243e-303,3.387182823110256e-303,3.7904102210967165e-303,4.20339505162741e-303,4.623301217428381e-303,5.050629694871986e-303,5.4846771119503054e-303
7.346044753042011e-7,0.0006940768709774863,0.008789024297685884,0.040985537684288725,0.11759885081956561,0.2501394646562418,0.42646034421289014,0.6103777371534996,0.7627482326874638,0.867916959087541,0.9311419871359423,0.965758092339115,0.9834471370673038,0.9921550559258422,0.9963297008651584,0.9983007584662623,0.9992159196622756,0.9996394729900221,0.9998346045174614
8.332557161529633e-7,0.0007441241264107442,0.008911981257927215,0.039375716438865276,0.10770260445746771,0.22103450643706218,0.3696836517128719,0.5282985557285147,0.668771563987039,0.7775294901797399,0.854476429073248,0.906259216024039,0.9399683121398587,0.9616851436759065,0.9755843449947632,0.9844719833250057,0.9901154770893656,0.9937088605702916,0.9959961988512539
6.0668760815e-313,1.754740124813e-312,3.243473506746e-312,4.54511910614e-312,5.644344707875e-312,6.672523130874e-312,7.647860068814e-312,8.519236160815e-312,9.235641713834e-312,9.798223672806e-312,1.0238435270716e-311,1.059572870952e-311,1.089923813308e-311,1.117033953626e-311,1.1420243361147e-311,1.1654166591207e-311,1.1871088949686e-311,1.2069617084025e-311,1.224716944954e-311
4.576787264072783e-7,0.000422154050824517,0.005243361577774265,0.024185610894964123,0.06959959535016264,0.15130472462715222,0.2691722264090452,0.4092141225312849,0.548398876323746,0.6694708692116818,0.7652494193673276,0.8367183316275787,0.8878108230891139,0.9236233209464539,0.948360000661634,0.9653137031841036,0.9767836365601227,0.9845236393468756,0.989720982980024
5.726937558183192e-5,0.010573984883071944,0.06442053682978552,0.1763010448406707,0.3330454225806325,0.5127169860667954,0.686687021115599,0.8258233652110015,0.9155629139521837,0.9634964667645501,0.985496839559982,0.9945760743052278,0.9980417522126583,0.9993100001324449,0.9997606255275713,0.9999180173240851,0.9999720183628382,0.9999904889930936,0.9999967763705498
2.4216285570740095e-306,2.851274171056178e-305,8.635551926461427e-305,1.7724372739071634e-304,2.9536716207064656e-304,4.379550649865571e-304,6.037875435800841e-304,7.916211037131067e-304,9.973595113983509e-304,1.2178574578252156e-303,1.4498825938745819e-303,1.6917266942963997e-303,1.9405055444491512e-303,2.1959032450864714e-303,2.4573146887513827e-303,2.7250518546777e-303,2.9972761071812854e-303,3.2743122281529364e-303,3.5557042230522485e-303
6.425728333076663e-7,0.0005873045858180654,0.007219821928880007,0.03287257966630593,0.0929887472495109,0.19765818690844827,0.34187877208773715,0.5029841506872562,0.6511065285325093,0.7686037696842938,0.8524115300886339,0.9083346954095142,0.9438958879069673,0.9660045784427674,0.9795324633565394,0.9877451552780268,0.9926719112105888,0.9956256982042256,0.9973919108316482
1.09814701685835e-9,4.47856098586696e-6,0.00010091395739311412,0.0006879230785247658,0.0026673521869571837,0.0074434111323377255,0.016601658215588466,0.03133487057594706,0.05171227617495857,0.07691420023619795,0.10556307610314579,0.1363423504358236,0.16792419946557452,0.19954311124968777,0.23062466655654706,0.26088456299342333,0.28994012498741956,0.3177597394422915,0.3442944176972459
0.003305398006157383,0.1229886369254255,0.37929419060128405,0.6311365156065629,0.8026639504851684,0.9017457693600391,0.953723273980792,0.9791690425506776,0.990882864317864,0.9960838163771615,0.99833558536081,0.9992983544043321,0.9997044719889286,0.9998757609263947,0.9999478313536249,0.9999781626134415,0.9999908418817038,0.9999961606626518,0.9999983909122523
4.858188186173657e-306,7.33025975555261e-305,2.716795293285016e-304,6.836959796513895e-304,1.4087706358171413e-303,2.5992930639932983e-303,4.4837657849697037e-303,7.410709147599797e-303,1.1866402434562943e-302,1.8601959656220465e-302,2.872758190251649e-302,4.3950844026646945e-302,6.666872684837575e-302,1.0060870708850582e-301,1.5128012692880778e-301,2.2715058079850215e-301,3.40092312604331e-301,5.085623945319999e-301,7.598305168512495e-301
3.220949449700778e-306,3.7924106673510615e-305,1.148593831376277e-304,2.3574758586917102e-304,3.928607033279429e-304,5.825134170314475e-304,8.030831774548702e-304,1.0529160431842045e-303,1.3265637126751808e-303,1.6198426869130317e-303,1.9284536966782695e-303,2.2501246729688004e-303,2.5810193917959033e-303,2.920717683228576e-303,3.268414708504545e-303,3.624525423641129e-303,3.9866043038786723e-303,4.355083333738241e-303,4.729356005933784e-303
3.3014631665283075e-306,3.887209136974105e-305,1.1773051042271662e-304,2.4164054217533376e-304,4.02680998838433e-304,5.970744404313854e-304,8.231577587385249e-304,1.079235668955415e-303,1.3597236789472218e-303,1.6603337152374308e-303,1.9766590402498126e-303,2.3063707903249508e-303,2.64553684780776e-303,2.9937265398259844e-303,3.350114909151905e-303,3.7151272844124716e-303,4.0862570103363404e-303,4.463946869713832e-303,4.847575194463393e-303
2.897446385366745e-306,3.4115116525542283e-305,1.033232311449265e-304,2.1206976427369053e-304,3.5340288402099034e-304,5.24007414882587e-304,7.2242377162463085e-304,9.471641300367559e-304,1.1933274005916801e-303,1.4571502630983158e-303,1.7347652547931962e-303,2.0241285068667583e-303,2.321789094831314e-303,2.6273690494368527e-303,2.940144367652913e-303,3.260488328486582e-303,3.58620102877705e-303,3.9176710657403436e-303,4.2543528479689825e-303
3.660381781963608e-306,4.309807133975942e-305,1.30529584549552e-304,2.6791049717889274e-304,4.4645846939467065e-304,6.61985396774659e-304,9.126473662697036e-304,1.1965647901635736e-303,1.507546058179012e-303,1.8408369188700863e-303,2.1915515561218513e-303,2.5571079238288007e-303,2.9331464241086594e-303,3.31918956348169e-303,3.7143226994833594e-303,4.11901740034838e-303,4.530494499741678e-303,4.949244917590964e-303,5.374579401160303e-303
3.906720996020968e-306,5.045781473036619e-305,1.687214806372101e-304,3.901432984394493e-304,7.495821879399093e-304,1.308342964478523e-303,2.1620735600456805e-303,3.457634790237965e-303,5.3997617200941014e-303,8.306714179683007e-303,1.265059672539572e-302,1.9159313894435419e-302,2.885552613306255e-302,4.333018917586804e-302,6.493488489582064e-302,9.728382636231963e-302,1.4544488066043671e-301,2.1729659204445246e-301,3.24479766798956e-301
3.7162880332519354e-306,4.799825051686299e-305,1.6049715863590842e-304,3.7112577855462e-304,7.130438333879251e-304,1.2445678376400736e-303,2.0566833685824452e-303,3.289092517076167e-303,5.136550545389882e-303,7.901803720573254e-303,1.203394388080636e-302,1.8225393884981114e-302,2.744896463574165e-302,4.1218060792370155e-302,6.176963646104076e-302,9.254173003587257e-302,1.3835517561828876e-301,2.0670447812979488e-301,3.086630132060925e-301
