"","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"305",1.3761651546117e-06,1.34599963956075e-05,3.81637176410421e-05,8.35761012976481e-05,0.000161137637343929,0.00028775306892001,0.000487224013839864,0.000793725053883656,0.00125119005347145,0.00192184324247063,0.00288772867682151,0.00426109909139479,0.00617452825480375,0.00880965359566839,0.01239086632732,0.017210713963204,0.0235803089579692,0.0319108490914347,0.0426649522851518
"401",6.28231219263935e-08,7.1002206165824e-07,2.23016438984779e-06,5.27509142772472e-06,1.08091484846114e-05,2.02969679277375e-05,3.58670700975959e-05,6.06536486297026e-05,9.8834673433269e-05,0.000156445803547591,0.000241685233521651,0.000366048905491134,0.000543716276176447,0.000794550335201707,0.00114411028707757,0.00162691563035041,0.00228252132229938,0.00316515094731427,0.00434095342373074
"402",4.04253464455979e-08,4.71787007822076e-07,1.51912251345279e-06,3.66767343053998e-06,7.64921288945635e-06,1.45905579404093e-05,2.61530653181084e-05,4.48126223408856e-05,7.39217725543147e-05,0.000118370411698899,0.00018488557129673,0.000282999037505158,0.000424665181347162,0.00062676909537841,0.00091133798218697,0.00130843885083603,0.00185324271957744,0.00259433630921368,0.00359200604432852
"403",8.07504957471414e-08,9.07537626461081e-07,2.85237555412564e-06,6.7699965645972e-06,1.39379347632491e-05,2.63119717052816e-05,4.67575796922604e-05,7.95233631320766e-05,0.00013032324967791,0.000207457894648751,0.000322283774032651,0.000490818933774089,0.000733004119812577,0.00107689341151502,0.00155884301754072,0.00222820118951958,0.00314207429763743,0.00437892810741798,0.00603508742094333
"404",1.93212222866156e-08,2.3608100868546e-07,7.8581770280567e-07,1.94763452028358e-06,4.15180460534165e-06,8.07149065080172e-06,1.47155105319864e-05,2.56078797338237e-05,4.28481185955911e-05,6.95318664857666e-05,0.000109977622530036,0.000170375246991413,0.000258627048667754,0.000385999061086657,0.000567406549413631,0.000823448752200663,0.00117875012832084,0.00166764017510865,0.0023335043378574
"405",3.28764124901076e-08,3.85339650355506e-07,1.24785972483086e-06,3.03093211822255e-06,6.35890922701032e-06,1.21993843796575e-05,2.19882914857032e-05,3.78773748302788e-05,6.28005563367031e-05,0.000101056017812405,0.000158590165933786,0.000243867692784789,0.000367580821342039,0.000544886619429222,0.000795672372143214,0.00114720447346232,0.00163164397836053,0.00229355597236262,0.00318860012360271
"406",1.25043944640602e-08,1.55997683446294e-07,5.27228018167837e-07,1.32275139973428e-06,2.84881350809058e-06,5.58826130777308e-06,1.02703577896942e-05,1.8003977809451e-05,3.03290420246133e-05,4.95277732389601e-05,7.88044775498539e-05,0.000122776421911303,0.000187385380360109,0.000281138349651413,0.000415371441696744,0.000605821839365052,0.000871476741330018,0.00123891223131135,0.00174197419249025
"407",1.43243955016888e-08,1.80029263511232e-07,6.1239292587101e-07,1.54521915227607e-06,3.34498118815768e-06,6.5920659752547e-06,1.21669255924748e-05,2.14132524967673e-05,3.62053976267518e-05,5.93291880347355e-05,9.47097762274533e-05,0.000148019345199307,0.000226588005779888,0.000340933308778905,0.000505116445785862,0.000738705802173105,0.00106541368688372,0.00151848180835354,0.00214037702533157
"408",3.16185441692057e-08,3.72207318104211e-07,1.21159649529462e-06,2.95840817020571e-06,6.23852611899385e-06,1.20270586174098e-05,2.17788596499171e-05,3.76839000641656e-05,6.27451554862083e-05,0.00010137793820545,0.000159718800856484,0.000246536179375734,0.000372970084477623,0.000554859522607667,0.000813083821487217,0.00117637306863042,0.00167884083354119,0.00236787794969652,0.00330298378483046
"501",3.81973243405856e-08,4.09516874946218e-07,1.22872964153733e-06,2.788686650025e-06,5.49992032620563e-06,9.96117555845678e-06,1.70050133920869e-05,2.78117546019582e-05,4.38753694553701e-05,6.72871999648269e-05,0.000100767203830504,0.000147998778589781,0.000213265843889974,0.000302425516901818,0.000422692807454144,0.000583544483177933,0.000795199358055027,0.0010716048253318,0.00142927841159737
