CO_COMARCA,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76
101,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
102,0.03723522826838729,0.11792826960696483,0.2041924889242093,0.2930111711319627,0.3804836419923599,0.4639063197270241,0.541141819368463,0.6111022268169407,0.6728854213435446,0.7267331746224537,0.7730553693088562,0.8125774303124501,0.8458148752097769,0.873641119571519,0.8967898013754373,0.915990637528219,0.9317558433222737,0.9446868609263284,0.9552561050216544,0.9638898404162859,0.9708851670859563,0.9765569422899048,0.9811461994107072,0.9848619995806013,0.9878493903371605,0.990255149196388,0.9921901683048809,0.9937487075874237,0.9949959655306931,0.9959963345925078,0.9967981035660854,0.9974418605000476,0.9979556244512514,0.9983666942316404,0.9986954533688035,0.9989589242573094,0.9991688438475376,0.9993365577664141,0.9994705161493657,0.9995777489569392,0.9996630998647332,0.9997312293785301,0.9997856033974842,0.9998290987468988,0.9998636967737231,0.9998912985354331,0.9999133165190166,0.9999309215489823,0.9999449198107021,0.9999560834763517,0.9999649859617228,0.999972102169694,0.9999777590457529,0.9999822694147823,0.9999858654929458,0.9999887395019611,0.9999910237612931,0.9999928447946473,0.9999942964981501,0.9999954565716994,0.9999963784987855,0.9999971133961297,0.9999976991954519,0.999998167277624,0.9999985392425611,0.999998835728476,0.9999990720484027,0.99999926086923,0.9999994109095861,0.9999995304978899,0.9999996258139765,0.9999997019693243,0.9999997624816395,0.9999998107102579,0.9999998491492947,0.999999879785614
103,0.03019261844171171,0.09674440104021043,0.16967739136921442,0.24687896749037797,0.32524759598781855,0.40242913313077366,0.4763000670054614,0.5454962051579799,0.6086671335665166,0.6655323540733136,0.7159982780160846,0.7603604006720005,0.7987438847039477,0.8317557584160244,0.8599283771588274,0.8838688299698062,0.9039815339166632,0.9208405477265268,0.93490739529268,0.9466261110230425,0.9563004572429824,0.9642857933504257,0.9708586261607529,0.9762688536962777,0.9806880905207677,0.9843018164443015,0.9872518549072252,0.9896624356184147,0.9916188356094239,0.9932095922985243,0.9945017196602306,0.9955529140090759,0.9964027383833751,0.997091370951051,0.9976490405889112,0.998101516672894,0.9984664543889079,0.9987615583706368,0.9990001018631866,0.9991933345999433,0.9993489596497794,0.9994746447552965,0.9995761263460228,0.9996582495527672,0.9997243309299186,0.9997776571801283,0.9998206840451155,0.9998554814315633,0.9998834659495044,0.9999060376411261,0.9999242417894658,0.9999389583150416,0.9999507893423134,0.9999603289704967,0.9999680205328204,0.9999742369345349,0.9999792333303602,0.9999832612159504,0.9999865082001841,0.9999891320112738,0.9999912405687996,0.999992940169158,0.9999943100949308,0.9999954169775794,0.9999963064063971,0.9999970232651257,0.9999976010260884,0.999998067814822,0.9999984428746269,0.9999987451447625,0.9999989887492041,0.9999991855540978,0.9999993436774703,0.9999994711068482,0.999999573800661,0.9999996565596424
104,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
105,0.11038613436931839,0.3265179092587029,0.5192785912103238,0.6764578930646258,0.7934034566743366,0.8742604251084106,0.9266125991389261,0.9587532571579032,0.9774892943262907,0.9880360011938083,0.9937845455517084,0.9968396758249348,0.9984172382740083,0.9992188852183146,0.9996193990665657,0.9998169676387106,0.9999126524247787,0.9999586655600998,0.9999805834501462,0.9999909571366659,0.9999958039440343,0.9999980631425301,0.9999991104532241,0.9999995944905559,0.9999998159396619,0.9999999172262056,0.9999999633669588,0.9999999843226527,0.9999999937267862,0.9999999979289574,0.9999999997664605,1.0000000005536975,1.0000000008571663,1.000000000951271,1.0000000009595476,1.000000000929233,1.00000000089017,1.0000000008418877,1.0000000008080965,1.0000000007778214,1.000000000749434,1.0000000007139582,1.0000000006956955,1.0000000006707683,1.000000000656631,1.000000000628834,1.0000000005988392,1.00000000055331,1.0000000005178802,1.0000000004744427,1.0000000004335303,1.0000000003934197,1.00000000035756,1.0000000003257412,1.0000000002976133,1.0000000002725427,1.0000000002481169,1.000000000230078,1.000000000213687,1.0000000001992446,1.0000000001862703,1.0000000001737934,1.0000000001627294,1.000000000152964,1.0000000001444682,1.0000000001371407,1.0000000001304776,1.0000000001244869,1.0000000001191693,1.0000000001128229,1.0000000001067695,1.0000000001027485,1.0000000000998595,1.0000000000943867,1.0000000000911016,1.0000000000893663
106,0.03715837333695216,0.12052178225131556,0.21255842462084987,0.3091289245709002,0.40501938971249424,0.4964066451726823,0.5803120167874681,0.6551716326050877,0.71989432874825,0.7748238149822161,0.8206149126524956,0.8583114908251369,0.8887842207668113,0.9132265775523075,0.93265168739708,0.9480045152112352,0.9599898519859469,0.9693199379567906,0.9765460175601716,0.9821311896277755,0.986407897870206,0.9896819594667972,0.992181200609716,0.9940887296581371,0.9955334806849138,0.9966290748786647,0.9974585259455363,0.9980870742026161,0.998560173336471,0.9989170003938638,0.9991858774381447,0.999388795255495,0.9995409840566191,0.999655413999136,0.999741406474916,0.9998061506740542,0.9998546089573823,0.999890979034434,0.9999182677307913,0.9999387852852433,0.999954123304338,0.9999656230226694,0.999974243356089,0.9999807194476417,0.9999855572250249,0.9999891820716238,0.9999918977852755,0.9999939369753174,0.9999954596285635,0.9999966000770836,0.9999974541998148,0.9999980953518993,0.9999985739650922,0.9999989323538463,0.9999992007054382,0.9999994021057299,0.9999995524214876,0.9999996649616779,0.9999997492161367,0.9999998124412809,0.9999998596237134,0.9999998949440192,0.9999999213838683,0.9999999412222217,0.9999999560251273,0.99999996710525,0.99999997539847,0.9999999816201818,0.9999999862619626,0.9999999897353691,0.9999999923344949,0.9999999942842441,0.9999999957386368,0.9999999968260047,0.9999999976397319,0.9999999982485922
201,0.030539577192102346,0.09335237037127446,0.15719316590339574,0.22134001948616713,0.284608713831253,0.3464236576382282,0.40612790663714343,0.46332234310355114,0.5172558797959925,0.5677678717474994,0.6146515290739272,0.6579192734582048,0.6973281616834455,0.7330743712619552,0.7652938931853637,0.7942446860056944,0.8199848133359807,0.8428331830146308,0.8630338134010883,0.8808764966174225,0.8965019530098085,0.9101886897159576,0.9221491026147474,0.9326062377505174,0.9416829251438842,0.9495723881783192,0.9564208239579677,0.962373921194323,0.9675153564151763,0.9719650686311102,0.9758133050247245,0.9791477356604669,0.9820196109929927,0.9844992303988725,0.9866393165951995,0.9884904223837054,0.9900823471274721,0.991455069021668,0.9926385156526463,0.9936611870292339,0.9945399532568361,0.99529718716314,0.9959496202226378,0.9965131277909104,0.9969971275923744,0.9974140329003734,0.9977731218567705,0.9980831809093053,0.9983494284857451,0.9985787202840274,0.9987761790669812,0.9989466510186542,0.9990930161125305,0.9992190513336531,0.9993275784318456,0.999421265335712,0.9995016980300075,0.9995709545570982,0.999630587227224,0.9996820632990572,0.9997262551663724,0.9997643052731071,0.9997970670156663,0.999825346885615,0.9998496244499891,0.9998705275513379,0.9998885251660518,0.9999040604576477,0.9999173969608209,0.9999288796344926,0.9999387661531104,0.9999472999952482,0.9999546259515769,0.9999609335305196,0.9999663642956397,0.9999710401281745
202,0.05651883243780764,0.16581310639520866,0.2677902868089721,0.3617068954872251,0.44660832025905045,0.5227285733059349,0.5903213677487884,0.6499888847431493,0.7019811302841702,0.747116965535552,0.7860699926813383,0.8195962150066184,0.8481609175737685,0.8724707520591158,0.8930852907736111,0.9105550902569126,0.9252383914047021,0.9375868428262667,0.9479501875674705,0.9566536638510046,0.9639118464600425,0.9699747411841647,0.9750333765029963,0.9792604648904031,0.9827703937162662,0.9856914575437582,0.9881209466928559,0.9901455529475666,0.9918227583997602,0.9932158065713965,0.9943724594552134,0.9953349552269586,0.9961313108258163,0.9967920485985079,0.9973401686087685,0.9977959305914333,0.9981727750130375,0.9984852693677041,0.9987443783070766,0.9989597400982627,0.9991377492521982,0.9992853179856844,0.9994076458482422,0.9995092983797772,0.9995933047456971,0.9996629346996045,0.999720647045693,0.9997685995761231,0.9998082239903595,0.9998410645235238,0.9998682822366992,0.9998908957365851,0.9999095808687241,0.9999250663301217,0.9999378999421634,0.9999485622409875,0.9999573720581479,0.999964673095097,0.9999707237208383,0.9999757505541916,0.9999799039558832,0.9999833459939285,0.9999861984993371,0.9999885683249463,0.9999905263674624,0.9999921490392888,0.9999934937803242,0.9999946109678532,0.9999955340272044,0.9999962989825656,0.9999969329140855,0.9999974595717577,0.9999978947134579,0.9999982553217232,0.9999985541633448,0.9999988018178539
203,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
204,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
